component,mesh,nanite_data,nanite_proxy
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.D02Vehicle01.Wheel1","/Engine/BasicShapes/Cylinder.Cylinder",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.D02Vehicle01.Hub1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.D02Vehicle01.Wheel2","/Engine/BasicShapes/Cylinder.Cylinder",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.D02Vehicle01.Hub2","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.D02Vehicle01.Wheel3","/Engine/BasicShapes/Cylinder.Cylinder",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.D02Vehicle01.Hub3","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.BodyMesh","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.TorsoInsignia_-1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.TorsoInsignia_-1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.TorsoInsignia_1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.TorsoInsignia_1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.RoleHead","/Engine/BasicShapes/Sphere.Sphere",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.LeftBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.RightBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.RoleCrossA","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482038.RoleCrossB","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.BodyMesh","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.TorsoInsignia_-1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.TorsoInsignia_-1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.TorsoInsignia_1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.TorsoInsignia_1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.RoleHead","/Engine/BasicShapes/Sphere.Sphere",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.LeftBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.RightBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.RoleCrossA","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaInfected_2147482032.RoleCrossB","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.BodyMesh","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.WeaponMesh","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.TorsoInsignia_-1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.TorsoInsignia_-1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.TorsoInsignia_1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.TorsoInsignia_1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.RoleHead","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.LeftBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.RightBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.RoleBandA","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaRival_2147482026.RoleBandB","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.BodyMesh","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.WeaponMesh","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.TorsoInsignia_-1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.TorsoInsignia_1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.RoleHead","/Engine/BasicShapes/Sphere.Sphere",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.LeftBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.RightBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingCharacter_2147482109.RoleBandA","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.BodyMesh","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.TorsoInsignia_-1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.TorsoInsignia_-1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.TorsoInsignia_1_0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.TorsoInsignia_1_1","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.RoleHead","/Engine/BasicShapes/Sphere.Sphere",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.LeftBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.RightBoot","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.RoleCrossA","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/_Generated_/4IRVSFCMT7UKFFHM2HUBKUANT.BiellaOpenWorldMap:PersistentLevel.BiellaStreamingInfected_UAID_FA163ECF0746E7FE02_1616338433.RoleCrossB","/Engine/BasicShapes/Cube.Cube",0,0
