component,mesh,nanite_data,nanite_proxy
"/Game/Maps/BiellaOpenWorldMap/2246L7J56SWT3CJ7TDECQUKJJ.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616309390.StaticMeshComponent0","/Game/OpenWorld/Architecture/SM_StreetBlock_01.SM_StreetBlock_01",1,0
"/Game/Maps/BiellaOpenWorldMap/2246L7J56SWT3CJ7TDECQUKJJ.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616305384.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/2246L7J56SWT3CJ7TDECQUKJJ.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616308388.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/2246L7J56SWT3CJ7TDECQUKJJ.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616311393.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/E4NTLHGQRW7WSJD367Y83CQJY.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616307386.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/E4NTLHGQRW7WSJD367Y83CQJY.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616300376.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/E4NTLHGQRW7WSJD367Y83CQJY.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616303380.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/E4NTLHGQRW7WSJD367Y83CQJY.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616302379.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/E4NTLHGQRW7WSJD367Y83CQJY.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616304382.StaticMeshComponent0","/Game/OpenWorld/Architecture/SM_StreetBlock_00.SM_StreetBlock_00",1,0
"/Game/Maps/BiellaOpenWorldMap/E4NTLHGQRW7WSJD367Y83CQJY.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616306385.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/5W0PTBAXB78XMVICWEPSBVFUH.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616301377.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/5W0PTBAXB78XMVICWEPSBVFUH.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616301378.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/6KIDQ8DFTHQYWAPBTVM821GBW.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616313396.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/6KIDQ8DFTHQYWAPBTVM821GBW.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616313395.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/6KIDQ8DFTHQYWAPBTVM821GBW.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616314397.StaticMeshComponent0","/Game/OpenWorld/Architecture/SM_StreetBlock_02.SM_StreetBlock_02",1,0
"/Game/Maps/BiellaOpenWorldMap/6KIDQ8DFTHQYWAPBTVM821GBW.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616317401.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/6KIDQ8DFTHQYWAPBTVM821GBW.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616316400.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/6KIDQ8DFTHQYWAPBTVM821GBW.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616311392.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616337431.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616333426.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616330421.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616331422.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616336430.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616334427.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616332424.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616310391.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616336429.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616338432.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/0VZ6Z5XS1A7XB9FS4DWJZRDPE.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616335428.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/DF8HFWLRNPD550N0XGMPOK5GF.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616315399.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/DF8HFWLRNPD550N0XGMPOK5GF.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616321407.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/DF8HFWLRNPD550N0XGMPOK5GF.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616321408.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/DF8HFWLRNPD550N0XGMPOK5GF.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616317402.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/DF8HFWLRNPD550N0XGMPOK5GF.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616318403.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
"/Game/Maps/BiellaOpenWorldMap/DF8HFWLRNPD550N0XGMPOK5GF.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616319404.StaticMeshComponent0","/Game/OpenWorld/Architecture/SM_StreetBlock_03.SM_StreetBlock_03",1,0
"/Game/Maps/BiellaOpenWorldMap/6EHB8P09Z967OE4RS6CPFUTAY.BiellaOpenWorldMap:PersistentLevel.StaticMeshActor_UAID_FA163ECF0746E7FE02_1616315398.StaticMeshComponent0","/Engine/BasicShapes/Cube.Cube",0,0
